# This file contains frame data, the format is:
# first_element width height flags next
5654 64 80 0 2578
5654 64 80 0 2579
5654 64 80 0 2580
5662 64 80 0 2581
5654 64 80 0 2582
5654 64 80 0 2583
5662 64 80 0 2584
5654 64 80 0 2585
5654 64 80 0 2586
5654 64 80 0 2587
5654 64 80 0 2588
5654 64 80 0 2556
5708 64 80 256 2590
5709 64 80 0 2591
5710 64 80 0 2589
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
5714 16 10 256 2609
5714 16 10 0 2610
5714 16 10 0 2611
5715 16 10 0 8191
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
5541 32 19 256 2670
5540 32 19 256 2671
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
5717 32 48 256 2724
5718 32 48 256 2725
5719 36 74 256 2727
5722 36 74 0 2728
5725 35 71 0 2729
5728 37 72 0 2726
5731 34 73 256 2731
5734 34 75 0 2732
5737 33 75 0 2733
5740 34 72 0 2730
5743 32 45 256 2734
5744 32 45 256 2735
0 0 0 0 0
0 0 0 0 0
3646 21 26 0 2144
3646 21 26 0 2034
3646 21 26 0 2739
3646 21 26 256 2740
3656 25 28 0 2145
3656 25 28 0 2742
3656 25 28 0 2743
3656 25 28 0 2744
3666 20 25 0 2148
3656 25 28 256 2745
3666 20 25 0 2746
3666 20 25 0 2748
3666 20 25 0 2749
3676 21 28 0 2150
3666 20 25 256 2750
3676 21 28 0 2751
3676 21 28 0 2753
3676 21 28 0 2754
3676 21 28 256 2755
5711 64 80 256 2758
5712 64 80 0 2759
5713 64 80 0 2757
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
5664 64 80 256 2827
5667 64 80 0 2828
5670 64 80 0 2829
5673 64 80 0 2830
5664 64 80 0 2831
5667 64 80 0 2832
5670 64 80 0 2833
5673 64 80 0 2834
5664 64 80 0 2835
5667 64 80 0 2836
5670 64 80 0 2837
5673 64 80 0 2838
5673 64 80 0 2839
5673 64 80 0 2840
5673 64 80 0 2841
5676 64 80 0 2842
5677 65 80 0 2843
5680 64 80 0 2844
5685 64 80 0 2845
5691 64 80 0 2846
5698 64 80 0 2847
5698 64 80 0 2848
5698 64 80 0 2849
5698 64 80 0 2850
5706 64 80 0 2851
5698 64 80 0 2852
5698 64 80 0 2853
5706 64 80 0 2854
5698 64 80 0 2855
5698 64 80 0 2856
5698 64 80 0 2859
5698 64 80 0 2826
5698 64 80 0 2857
5698 64 80 0 2858
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
5606 67 80 0 2868
5609 72 80 0 2869
5611 69 80 0 2870
5613 70 80 0 2871
5615 69 80 0 2872
5617 65 80 0 2873
5619 65 80 0 2874
5603 65 80 0 2875
5606 67 80 0 2876
5609 72 80 0 2877
5611 69 80 0 2878
5613 70 80 0 2879
5615 69 80 0 2880
5617 65 80 0 2881
5619 65 80 0 2882
5619 65 80 0 2883
5619 65 80 0 2884
5619 65 80 0 2885
5621 65 80 0 2886
5621 65 80 0 2887
5619 65 80 0 2888
5619 65 80 0 2889
5621 65 80 0 2892
5621 65 80 0 2891
5621 65 80 0 18
5621 65 80 0 2890
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
5745 17 31 256 2902
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
5919 17 31 256 2927
5923 20 31 256 2928
5927 19 31 256 2929
5931 22 31 256 2930
5935 18 31 256 2931
5939 16 31 256 2932
5943 18 31 256 2933
5947 20 31 256 2934
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
5951 20 31 256 3016
5955 23 30 0 3017
5961 19 31 0 3018
5965 24 30 0 3015
5970 20 30 256 3020
5974 21 31 0 3021
5978 20 30 0 3022
5982 19 31 0 3019
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
6005 24 31 256 3028
6009 25 30 0 3029
6014 23 31 0 3030
6018 25 30 0 3027
6023 20 30 256 3032
6027 22 29 0 3033
6032 20 30 0 3034
6036 20 29 0 3031
6041 18 30 256 3036
6045 17 31 0 3037
6049 18 30 0 3038
6053 19 31 0 3035
6057 18 30 256 3040
6061 22 29 0 3041
6066 17 30 0 3042
6070 19 29 0 3039
6075 20 31 256 3044
6079 22 30 0 3045
6084 20 31 0 3046
6088 23 30 0 3043
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
5986 20 31 256 3052
5990 22 30 0 3053
5996 19 31 0 3054
6000 24 30 0 3051
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
6093 17 31 256 3186
6102 20 31 256 3185
6102 20 31 0 3203
6093 17 31 0 3201
6111 19 31 256 3188
6111 19 31 0 3199
6120 22 31 256 3190
6120 22 31 0 3205
6129 18 31 256 3192
6129 18 31 0 3207
6138 16 31 256 3194
6138 16 31 0 3209
6147 18 31 256 3198
6156 20 31 256 3197
6156 20 31 0 3213
6147 18 31 0 3211
6115 26 31 0 3200
6111 19 31 0 3187
6097 25 31 0 3202
6093 17 31 0 3183
6106 20 30 0 3204
6102 20 31 0 3184
6124 31 31 0 3206
6120 22 31 0 3189
6133 27 31 0 3208
6129 18 31 0 3191
6142 17 30 0 3210
6138 16 31 0 3193
6151 27 31 0 3212
6147 18 31 0 3195
6160 30 31 0 3214
6156 20 31 0 3196
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
6165 20 31 256 3369
6169 23 30 0 3370
6175 27 31 0 3371
6180 24 30 0 3368
6185 20 30 256 3373
6189 21 31 0 3374
6193 20 30 0 3375
6198 19 31 0 3372
6202 20 31 256 3377
6206 22 30 0 3378
6212 26 31 0 3379
6217 24 30 0 3376
6222 24 31 256 3381
6226 25 30 0 3382
6231 33 31 0 3383
6236 25 30 0 3380
6241 20 30 256 3385
6245 22 29 0 3386
6250 29 30 0 3387
6255 20 29 0 3384
6260 18 30 256 3389
6264 17 31 0 3390
6268 19 30 0 3391
6273 19 31 0 3388
6277 18 30 256 3393
6281 22 29 0 3394
6286 26 30 0 3395
6291 19 29 0 3392
6296 20 31 256 3397
6300 22 30 0 3398
6305 30 31 0 3399
6310 23 30 0 3396
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
6315 23 24 256 3529
0 0 0 0 0
0 0 0 0 0
6320 22 16 0 3530
6320 22 16 0 4829
6320 22 16 0 3532
6315 23 24 0 3526
6327 19 24 0 4827
6327 19 24 256 3533
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
6337 19 23 256 3539
6337 19 23 0 3540
6342 20 23 0 3541
6342 20 23 0 3538
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
6346 20 22 256 3546
6346 20 22 0 3547
6350 20 22 0 3548
6350 20 22 0 3545
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
6354 19 23 0 3554
6358 19 23 0 3555
6358 19 23 0 1199
6362 19 26 256 3557
6367 20 26 0 3558
6372 17 29 0 3559
6376 17 30 0 3560
6381 16 39 0 3561
6382 16 37 0 3562
6383 16 35 0 3556
6384 19 25 256 3564
6389 19 25 0 3565
6394 18 29 0 3566
6398 16 39 0 3567
6398 16 39 0 3568
6399 16 37 0 3569
6400 16 35 0 3563
6401 20 27 256 3571
6406 21 27 0 3572
6411 20 30 0 3575
6420 16 39 0 3574
6421 16 37 0 3576
6416 17 30 0 3573
6422 16 35 0 3570
6423 21 24 256 3578
6428 21 24 0 3579
6433 18 29 0 3580
6437 18 30 0 3581
6441 16 39 0 3582
6442 16 37 0 3583
6443 16 35 0 3577
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
6460 23 16 0 3595
6460 23 16 0 3596
6460 23 16 0 3597
6465 31 12 18 3598
6469 31 13 20 3599
6473 31 14 19 5222
0 0 0 0 0
6477 31 14 256 3601
6481 18 33 256 3602
6485 18 33 256 3603
6489 19 33 256 3604
6493 17 32 256 3605
6497 17 33 256 3606
6501 19 33 256 3607
6505 20 33 256 3608
6509 19 32 256 3609
6513 17 33 256 3611
6517 22 32 0 3612
6522 16 32 0 3613
6525 16 31 0 3610
6528 17 33 256 3615
6532 18 32 0 3616
6536 18 33 0 3617
6540 17 32 0 3614
6544 19 33 256 3619
6548 21 32 0 3620
6553 21 32 0 3621
6558 24 32 0 3618
6564 17 32 256 3623
6568 24 31 0 3624
6573 17 32 0 3625
6577 23 31 0 3622
6582 19 33 256 3627
6587 23 32 0 3628
6592 17 33 0 3629
6597 22 32 0 3626
6602 18 33 256 3631
6606 19 32 0 3634
6614 19 32 0 3630
6618 20 33 256 3635
6610 20 33 0 3632
6623 23 32 0 3636
6628 19 33 0 3637
6632 21 32 0 3633
6637 19 32 256 3639
6641 22 31 0 3640
6646 19 32 0 3641
6650 23 31 0 3638
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
6655 20 32 256 3649
6659 19 33 256 3650
6663 19 32 256 3651
6667 18 31 256 3652
6671 18 33 256 3653
6675 19 33 256 3654
6679 21 33 256 3655
6683 21 31 256 3656
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
6687 19 32 256 3735
6691 21 31 0 3736
6696 18 32 0 3737
6700 22 31 0 3734
6705 17 33 256 3739
6709 18 32 0 3740
6713 18 33 0 3741
6717 17 32 0 3738
6721 19 32 256 3743
6725 22 31 0 3744
6730 21 31 0 3745
6735 24 31 0 3742
6741 18 31 256 3747
6745 24 30 0 3748
6750 18 31 0 3749
6754 23 30 0 3746
6759 19 33 256 3751
6764 23 32 0 3752
6769 18 33 0 3753
6774 22 32 0 3750
6779 18 33 256 3755
6783 19 32 0 3756
6787 20 33 0 3757
6791 19 32 0 3754
6795 22 33 256 3759
6800 23 32 0 3760
6805 20 33 0 3761
6809 22 32 0 3758
6814 21 31 256 3763
6818 23 30 0 3764
6823 21 31 0 3765
6827 23 30 0 3762
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
